carat,cut,color,clarity,depth,table,price,x,y,z
1.1403538044143822,Premium,G,VS1,58.8,58.0,6777,6.52,6.61,3.86
0.9709932396747464,Good,H,VVS2,61.8,60.0,4617,6.11,6.15,3.79
1.4605830618959004,Good,J,VS2,61.2,57.0,6015,6.93,6.88,4.23
0.9778800450114534,Good,G,VS2,62.0,60.0,4137,6.19,6.14,3.82
0.3766539308224793,Premium,I,VS2,62.3,57.0,435,4.32,4.35,2.7
0.9716335663930644,Very Good,F,SI1,63.7,58.0,3924,6.09,6.02,3.86
0.6766989397591776,Premium,F,VS2,60.8,56.0,1778,5.33,5.3,3.23
0.9686556819007512,Premium,E,I1,59.6,59.0,2464,6.29,6.32,3.76
0.3569091546431051,Very Good,E,VVS2,62.4,57.0,759,4.28,4.31,2.68
2.5658305973934716,Good,J,VS2,60.1,58.0,15465,8.46,8.41,5.07
1.2432784176469251,Good,I,SI2,61.5,57.0,2968,6.57,6.49,4.02
0.3387034791814191,Premium,F,VVS1,62.1,55.0,868,4.31,4.32,2.68
0.38061225753311034,Ideal,E,SI1,62.2,54.0,516,4.38,4.4,2.73
0.7780958343398515,Premium,F,VVS2,61.7,57.0,2854,5.67,5.64,3.49
0.6073461079588939,Premium,G,VS1,62.7,55.0,1813,5.18,5.16,3.24
0.5408916756686172,Premium,G,VS1,62.7,56.0,1656,5.08,5.1,3.19
0.799669670460057,Premium,F,VVS2,60.9,56.0,3217,5.57,5.59,3.4
1.1688639495277642,Premium,J,SI2,61.3,56.0,4364,6.56,6.59,4.03
0.4119703403984968,Premium,H,VS2,62.8,59.0,521,4.38,4.44,2.77
1.2306243193527295,Good,G,SI2,62.1,59.0,4584,6.54,6.48,4.04
2.480566823188025,Ideal,E,SI2,59.9,58.0,13677,8.18,8.14,4.89
0.5614811332093773,Very Good,F,SI2,63.0,54.0,1279,5.24,5.19,3.29
0.4469054073396826,Good,E,VS1,59.6,60.0,1026,4.72,4.75,2.82
2.5353934199290302,Ideal,I,VS2,60.7,61.0,14394,8.28,8.27,5.02
0.8089288552604229,Premium,F,VS1,61.7,60.0,2669,5.67,5.64,3.49
1.6142076817797726,Very Good,G,SI1,61.5,54.0,10947,7.35,7.42,4.54
1.8061376541376595,Good,E,SI2,60.6,59.0,10570,7.47,7.41,4.51
0.42051650430581944,Premium,D,SI2,61.9,58.0,855,4.73,4.71,2.92
0.3295256786000506,Premium,G,VVS1,61.4,56.0,737,4.32,4.34,2.66
0.5477058760866244,Ideal,E,VS1,61.9,54.1,1759,5.09,5.15,3.17
0.40413957989834076,Premium,G,IF,57.9,60.0,1052,4.57,4.55,2.64
1.4122899573627363,Good,J,SI2,60.4,59.0,3861,6.8,6.74,4.09
0.48652621972615284,Good,E,VS1,62.7,57.0,1079,4.72,4.76,2.97
0.30332602784500956,Premium,E,VVS2,60.1,59.0,646,4.22,4.26,2.55
0.862041757667806,Good,F,SI2,59.7,57.0,2431,6.01,5.98,3.58
1.9815995116414968,Very Good,I,VS2,62.2,58.0,11888,7.65,7.6,4.74
0.6504607341022013,Very Good,G,IF,62.0,55.0,2570,5.39,5.44,3.36
1.1722353016558658,Premium,E,SI1,61.8,55.0,6849,6.65,6.58,4.09
0.9466582200935518,Good,E,SI2,61.4,57.0,2673,6.0,5.97,3.68
0.5639194104000831,Good,G,VS1,61.9,59.0,1603,5.06,5.08,3.14
1.1049522757157886,Premium,J,SI1,62.6,54.0,3102,6.16,6.23,3.88
1.2056115384733406,Premium,E,SI1,62.8,57.0,5411,6.35,6.39,4.0
0.2465418407586269,Premium,E,VVS1,61.1,60.0,530,3.95,4.01,2.43
0.46629503182921817,Premium,E,SI2,61.7,58.0,953,4.8,4.76,2.95
0.5166954775270652,Good,G,VVS2,62.4,55.0,1103,4.82,4.79,3.0
1.228763419294938,Good,G,SI1,64.7,63.0,4424,6.36,6.31,4.1
0.5798295150366487,Premium,G,VVS2,63.8,56.0,1715,5.03,5.06,3.22
0.3804125760851549,Premium,E,VS2,63.5,54.0,722,4.48,4.43,2.83
1.0955483038504055,Good,G,SI1,63.3,57.0,4185,6.37,6.35,4.02
0.6746927563572345,Premium,F,VS1,63.7,55.0,2090,5.16,5.11,3.27
1.350018342166573,Good,F,SI2,62.0,56.0,5306,6.62,6.58,4.09
0.3726007868944841,Good,D,SI2,63.9,57.0,462,4.28,4.33,2.75
1.7715293073667975,Good,D,VS2,61.5,58.0,15991,7.48,7.51,4.61
0.34352957581104127,Premium,D,SI1,61.7,55.0,565,4.37,4.41,2.71
0.4791134081147328,Good,E,VS2,62.1,56.0,935,4.74,4.76,2.95
0.46977534469018467,Ideal,H,VVS2,62.9,56.0,921,4.75,4.79,3.0
0.2977536226792277,Premium,G,VS1,62.3,54.0,438,4.05,4.11,2.54
1.221868409405622,Good,I,SI1,60.8,57.0,4704,6.76,6.7,4.09
0.396539296686884,Very Good,E,VS2,62.3,57.0,723,4.37,4.43,2.74
0.5125117198070416,Premium,D,VVS1,59.2,57.0,2250,4.96,5.0,2.95
0.8479340641046824,Premium,G,VS2,63.4,58.0,2338,5.63,5.57,3.55
1.0662790436216218,Good,D,SI1,65.1,54.0,4786,6.23,6.27,4.07
1.1069742951656207,Premium,H,VS2,61.5,59.0,5303,6.48,6.49,3.99
1.9864577384123834,Premium,H,I1,62.6,54.0,7197,7.63,7.58,4.77
1.1509031508413763,Premium,I,SI2,63.9,60.0,3465,6.26,6.3,4.01
0.8728021381997694,Premium,G,VVS2,61.6,57.0,3725,5.74,5.71,3.53
0.6389446112726379,Good,F,VVS2,62.2,56.0,2509,5.32,5.35,3.32
1.1966149707588936,Premium,H,SI1,61.6,56.0,5456,6.69,6.65,4.11
2.1438846311262787,Premium,G,VS2,62.9,57.0,16169,7.64,7.68,4.82
1.231899074888589,Premium,F,VVS2,62.3,58.0,9598,6.42,6.45,4.01
1.7063768075330659,Good,I,SI1,62.0,55.0,9376,7.53,7.59,4.69
0.27141418446028864,Premium,F,VS2,62.2,57.0,419,3.96,4.01,2.48
0.5018947572458341,Premium,I,VVS1,59.2,61.0,867,4.88,4.91,2.9
0.35625431884477404,Good,H,VS1,62.5,56.0,675,4.27,4.24,2.66
0.4120694462179499,Very Good,G,IF,62.4,56.0,1033,4.6,4.64,2.88
0.4536155500161673,Good,H,SI1,63.2,58.0,700,4.77,4.79,3.02
1.246628387373173,Premium,E,SI2,63.5,54.0,4400,6.35,6.41,4.05
0.25622659941074755,Premium,E,VVS2,62.5,58.0,485,3.96,4.01,2.49
1.0786931850166823,Premium,J,VS2,62.0,56.0,4485,6.42,6.45,3.99
0.4845998557380323,Ideal,G,VVS1,62.4,54.0,1043,4.73,4.75,2.96
0.35386533186683944,Very Good,F,VS2,63.0,57.0,602,4.33,4.37,2.74
0.3600080527875326,Good,E,IF,61.9,56.0,1060,4.35,4.37,2.7
0.396803548328953,Premium,H,VS2,62.1,56.0,505,4.37,4.42,2.73
0.5043438100423198,Very Good,F,VVS2,61.9,56.0,1250,4.87,4.82,3.0
1.1165233308630937,Good,F,SI1,61.9,59.0,4155,6.57,6.52,4.05
0.712489148686642,Good,G,SI1,61.1,57.0,1433,5.32,5.35,3.26
1.1393793082182138,Good,H,I1,60.4,61.0,1932,6.39,6.32,3.84
1.0597555986190434,Premium,E,VS1,60.4,59.0,7744,6.51,6.54,3.94
0.9554844980422479,Premium,G,SI2,67.1,56.0,2400,5.76,5.73,3.85
0.3310089739867575,Premium,G,VS1,63.1,59.0,802,4.29,4.27,2.7
2.3125956503521774,Good,H,I1,59.4,59.0,7421,8.31,8.22,4.91
1.2249758610115589,Good,H,SI2,62.7,57.0,4578,6.59,6.66,4.14
0.30597149833797127,Good,G,VVS1,61.7,56.0,525,4.07,4.09,2.51
1.219457412273561,Premium,E,SI1,62.8,58.0,5429,6.45,6.39,4.03
1.7883138224079473,Premium,F,SI1,60.9,59.0,11897,7.56,7.46,4.57
0.3553609393190838,Premium,D,VS2,62.1,55.0,781,4.43,4.46,2.76
0.4352479615757488,Very Good,F,VVS1,62.7,57.0,1290,4.68,4.64,2.92
1.566100978871124,Premium,I,VS1,62.8,57.0,6396,6.86,6.89,4.32
0.6697248866991087,Good,E,VS2,61.4,61.0,1915,5.31,5.28,3.25
2.3659409646840364,Good,H,SI2,60.1,57.0,15562,8.24,8.2,4.94
0.4054945715381839,Premium,G,IF,61.9,54.0,1052,4.46,4.42,2.75
0.833312368320628,Premium,D,VS2,61.0,59.0,2721,5.77,5.74,3.51
0.37836228216431556,Good,E,VS2,62.3,56.0,723,4.46,4.47,2.78
0.9140557313958115,Premium,I,VS2,61.8,56.0,2939,6.02,5.99,3.71
0.9643983293479413,Premium,I,VS1,66.5,53.0,2297,5.76,5.83,3.86
1.614997772920926,Premium,G,VVS2,60.3,56.0,13168,7.09,7.15,4.29
1.918882240130175,Premium,F,SI1,61.4,61.0,12512,7.48,7.45,4.58
1.3805442175920568,Good,H,SI1,61.0,56.0,6439,6.96,6.92,4.23
2.4351704179078824,Good,J,VS2,58.6,61.0,10401,8.18,8.14,4.78
0.506473397292717,Good,E,VVS1,60.4,61.0,1169,4.76,4.81,2.89
0.613137310391301,Good,F,VS1,61.3,56.0,2123,5.19,5.22,3.19
0.5976458652037505,Good,H,VVS2,60.7,55.0,1668,5.32,5.34,3.24
1.2046332938349968,Premium,E,SI1,61.2,58.0,5433,6.57,6.53,4.01
1.1646079786445083,Premium,G,I1,60.7,63.0,2080,6.59,6.56,3.99
1.0682926243153328,Premium,H,SI1,62.7,60.0,4469,6.3,6.24,3.93
1.0645087021245014,Premium,I,SI1,62.8,56.0,4237,6.33,6.38,3.99
0.3929033543576283,Premium,F,VS2,59.2,60.0,686,4.56,4.6,2.71
1.756630286097135,Premium,I,SI2,62.0,59.0,8254,7.33,7.38,4.56
1.713546722120331,Good,G,VS2,62.7,56.0,11060,7.15,7.18,4.49
0.6433104413960693,Premium,E,SI1,61.4,55.0,1668,5.29,5.26,3.24
1.2909501699731822,Good,G,VS2,62.3,54.0,7187,6.59,6.61,4.11
1.162584240738434,Good,F,VS1,62.9,58.0,7598,6.51,6.55,4.11
0.3719401660320737,Premium,F,IF,62.1,57.0,886,4.27,4.3,2.66
1.0678983340696129,Premium,J,VS1,62.5,55.0,3175,6.18,6.14,3.85
0.45250152294056156,Good,D,VS1,62.1,54.0,825,4.67,4.73,2.92
0.3874324423269473,Good,H,SI1,63.2,57.0,647,4.51,4.48,2.84
0.8883784006984187,Premium,H,SI1,62.3,58.0,2951,5.95,5.96,3.71
0.25794119797199144,Premium,F,VVS2,61.8,56.0,608,4.01,4.04,2.48
0.49296422440275567,Very Good,F,SI1,61.5,55.0,931,4.82,4.84,2.97
0.40766163974910125,Premium,F,VS2,62.4,57.0,906,4.51,4.5,2.81
0.8535615550867081,Premium,F,SI2,59.3,61.0,2190,5.87,5.97,3.51
0.3352146819053379,Premium,G,VVS2,61.3,58.0,684,4.28,4.34,2.64
0.7068906531548739,Good,E,VS2,63.4,54.0,2114,5.52,5.49,3.49
0.9018037209596607,Premium,G,SI1,64.9,56.0,2945,5.95,5.98,3.87
0.31935920900668413,Good,E,IF,60.1,60.0,1097,4.32,4.3,2.59
0.3396151729110389,Very Good,H,VVS1,62.0,55.0,478,4.24,4.27,2.64
0.4893460150524419,Premium,E,VS1,61.7,57.0,1079,4.76,4.8,2.95
1.7357094047898798,Good,H,SI2,64.5,59.0,6291,7.21,7.15,4.63
0.7335194011328091,Ideal,G,SI2,59.1,56.0,1250,5.58,5.52,3.28
0.34037794214155287,Premium,F,VS2,61.9,55.0,605,4.31,4.32,2.67
1.2403744913046089,Premium,E,VVS2,61.6,56.0,10314,6.6,6.64,4.08
2.2529495832439768,Very Good,I,SI1,60.1,59.0,14752,8.21,8.15,4.92
1.3469512387579334,Ideal,H,SI1,62.2,58.0,6664,6.93,6.87,4.29
0.43882877980204693,Premium,E,SI1,63.9,58.0,755,4.7,4.72,3.01
0.9829615187822779,Ideal,E,SI1,61.4,56.0,5387,6.19,6.23,3.81
1.2449003727093648,Premium,F,VVS2,60.6,54.0,8924,6.56,6.52,3.96
1.1192889769979415,Good,E,SI1,62.1,57.0,4864,6.35,6.4,3.96
0.42091823993438116,Very Good,D,SI1,62.1,56.0,772,4.7,4.74,2.93
1.383063598312083,Good,H,VS2,59.9,57.0,5053,6.78,6.81,4.07
0.44933737267024526,Premium,F,VVS1,63.8,58.0,1030,4.58,4.61,2.93
0.87027896135362,Premium,H,VS2,63.0,55.4,2513,5.67,5.7,3.58
0.3796080384075674,Ideal,G,VS1,61.2,60.0,932,4.59,4.56,2.8
0.9724774140992078,Premium,E,SI1,62.9,60.0,3091,5.89,5.87,3.7
0.6137826065522088,Premium,E,VS2,60.5,58.0,1786,5.26,5.32,3.2
1.1413434413580266,Very Good,E,SI2,61.8,59.0,3679,6.19,6.11,3.8
0.45142216628318393,Good,E,SI1,63.3,56.0,687,4.68,4.74,2.98
1.129156336879679,Very Good,G,SI1,60.3,58.0,3780,6.6,6.55,3.96
0.416077737699406,Premium,E,VS2,62.2,56.0,984,4.53,4.51,2.81
2.4001756204191818,Premium,I,VS2,60.3,60.5,16363,8.22,8.29,4.98
1.6624304707851394,Premium,H,VS2,60.7,61.0,11025,7.34,7.41,4.48
0.9784053707357442,Premium,E,SI2,62.2,54.0,3715,6.13,6.21,3.84
0.45281101772881827,Premium,E,VVS2,61.5,55.0,1187,4.79,4.83,2.96
0.6046493893077532,Premium,E,SI1,62.2,58.0,1073,5.03,4.87,3.1
0.6649679646001192,Good,G,VS2,62.6,55.0,1608,5.26,5.31,3.31
1.2111650163277108,Premium,H,SI1,62.1,56.0,4788,6.48,6.38,3.99
3.3550779556506316,Ideal,D,I1,60.9,57.0,13156,9.04,8.98,5.49
0.6361385400809976,Good,H,VS1,61.2,55.0,1671,5.39,5.42,3.31
1.1335933631807715,Good,E,SI1,59.6,60.0,5257,6.58,6.51,3.9
0.33570697497526775,Good,H,SI1,63.1,57.0,573,4.34,4.31,2.73
0.3228183021002094,Premium,G,VVS2,61.3,57.0,878,4.33,4.29,2.64
0.3480855877813769,Premium,E,VS2,61.9,61.0,658,4.28,4.32,2.66
0.6299057746991581,Premium,H,SI1,62.1,54.0,1161,5.13,5.15,3.19
1.2728689858539701,Very Good,H,SI1,60.8,58.0,5251,6.47,6.49,3.94
0.3101019325759326,Good,E,VVS2,61.7,60.0,599,4.11,4.12,2.54
0.8403199635765302,Premium,E,SI1,60.1,57.0,2929,5.78,5.83,3.49
1.1079608394817673,Good,G,SI1,62.6,57.0,4355,6.28,6.24,3.92
0.4108952215114754,Premium,G,VS1,61.4,54.0,666,4.44,4.48,2.74
0.9640475333130403,Premium,G,SI1,64.2,58.0,3250,6.04,6.01,3.87
0.32176574490826937,Premium,G,SI1,62.1,53.0,422,4.32,4.37,2.7
1.154533329415998,Good,G,SI2,62.6,58.0,4375,6.42,6.49,4.04
0.8500739637291158,Premium,F,SI2,60.3,58.0,1806,5.79,5.76,3.48
0.3889622129185981,Premium,E,VVS1,61.8,54.0,945,4.47,4.49,2.77
1.2729658686363918,Ideal,D,SI2,61.3,61.0,4764,6.49,6.46,3.97
0.8377017674701333,Very Good,F,VS1,63.4,57.0,3264,5.68,5.7,3.61
1.465764372834997,Very Good,F,VS1,61.3,57.0,8679,6.93,6.86,4.23
1.3115053403055614,Ideal,J,VVS1,61.3,59.0,5893,6.81,6.86,4.19
1.7482591298423376,Premium,G,VS2,55.2,66.0,10623,7.72,7.67,4.26
0.39761919728736944,Premium,G,IF,61.8,55.0,918,4.42,4.45,2.74
1.763507648903042,Premium,H,IF,62.5,58.0,12196,7.33,7.38,4.6
0.49695857390658543,Good,F,VS2,62.7,56.0,1107,4.78,4.72,2.98
1.8755664325348465,Ideal,J,SI2,59.7,57.0,8690,7.88,7.8,4.68
0.3601560962303382,Premium,E,VS2,58.8,59.0,956,4.59,4.56,2.69
1.0145706282951092,Good,F,SI2,65.3,58.0,3282,6.08,6.04,3.96
0.6252227722741108,Good,F,SI2,62.1,55.0,1191,5.14,5.17,3.2
1.0904568702418933,Premium,G,SI2,62.2,57.0,4542,6.33,6.37,3.95
1.3605842352515145,Premium,I,SI1,60.2,57.0,5807,6.99,6.93,4.19
2.385019753581417,Premium,J,SI2,59.8,60.0,11792,8.09,8.13,4.85
0.46490103217434886,Good,E,VVS2,62.4,56.0,1097,4.69,4.63,2.91
0.6720121938091544,Premium,G,VS1,59.4,62.0,1792,5.36,5.32,3.17
2.4025305982168828,Very Good,H,SI1,61.4,56.0,18295,8.19,8.13,5.01
0.7979830115063711,Good,G,I1,61.6,56.0,1138,5.8,5.63,3.52
2.1349325393421172,Good,H,SI1,60.0,58.0,17095,8.16,8.25,4.92
0.8909196853921377,Very Good,H,SI2,62.1,58.0,2222,5.82,5.78,3.6
0.971848370509232,Good,E,VVS1,62.8,60.0,4490,5.89,5.8,3.67
1.8764333177558759,Ideal,I,SI2,60.7,59.0,8743,7.69,7.64,4.65
2.53047862060817,Premium,G,I1,63.2,57.0,7834,8.13,8.07,5.12
1.8621327029803076,Premium,G,VS2,61.1,58.0,15801,7.69,7.73,4.71
0.4211487454115253,Very Good,E,SI1,63.6,57.0,882,4.69,4.65,2.97
0.4517551821780018,Good,E,SI1,63.6,61.0,945,4.73,4.7,3.0
0.8232596216648934,Good,G,VS2,57.3,63.0,2273,5.78,5.84,3.33
1.0959618859856635,Ideal,F,SI2,61.7,58.0,3789,6.32,6.36,3.91
1.5138352632487087,Good,J,SI2,62.3,59.0,4410,6.86,6.82,4.26
0.4699479087615776,Premium,I,VS2,61.2,56.0,1056,4.77,4.81,2.93
0.43784339162508495,Premium,F,VS2,59.2,58.0,862,4.78,4.81,2.84
1.697976865275545,Premium,H,SI1,62.0,58.0,9511,7.38,7.34,4.56
1.0891998652253565,Premium,G,VVS2,61.3,59.0,7292,6.46,6.53,3.98
2.1742543328408885,Premium,H,SI2,59.7,61.0,15451,8.2,8.15,4.88
0.4926491542354277,Premium,D,SI2,62.4,60.0,683,4.71,4.77,2.96
1.3579139562556444,Ideal,H,SI1,63.9,56.0,5889,6.81,6.77,4.34
0.7556543486919046,Premium,H,VS2,60.0,57.0,2335,5.74,5.8,3.46
1.4040938553047215,Premium,J,SI2,58.4,60.0,4198,6.98,6.92,4.06
1.183969061527469,Premium,E,SI2,59.4,54.0,4071,6.79,6.74,4.02
0.8775976270170511,Good,H,SI1,60.3,59.0,2197,5.77,5.83,3.5
0.8349420815795355,Good,I,VVS2,62.0,54.0,2387,5.72,5.76,3.56
0.34539799180078,Premium,H,VVS1,61.3,57.0,665,4.32,4.36,2.66
0.9018270109999534,Premium,H,VVS2,64.3,57.9,2734,5.7,5.86,3.71
0.4042581298724926,Good,I,SI1,63.7,57.0,659,4.63,4.57,2.93
0.773634858147774,Good,F,VVS2,62.0,55.0,3191,5.71,5.67,3.53
1.0774909607130094,Premium,H,VS1,61.5,57.0,5387,6.44,6.37,3.94
1.6356513606049172,Premium,E,SI1,62.1,56.0,13280,7.35,7.38,4.57
0.4343681919950526,Very Good,D,SI1,61.7,54.0,791,4.78,4.79,2.95
0.35508100963519074,Good,E,VS2,60.1,56.0,619,4.3,4.34,2.6
0.3514529761003396,Premium,G,VVS1,62.1,56.0,1013,4.31,4.29,2.67
0.3510429737504503,Premium,G,VVS1,58.6,66.0,790,4.36,4.41,2.57
0.619320926575599,Premium,F,VVS2,61.9,59.0,2041,5.07,5.11,3.15
1.7587055747162563,Good,H,SI1,61.5,58.0,10589,7.4,7.36,4.54
1.2687015813687748,Ideal,E,VVS1,61.5,59.0,11163,6.46,6.41,3.96
0.40087245832261215,Premium,G,VS1,62.3,57.0,854,4.42,4.38,2.74
0.4124547063223628,Very Good,D,VS2,61.1,57.0,852,4.58,4.62,2.81
1.7749241140876175,Ideal,G,SI1,62.3,60.0,7535,7.27,7.17,4.5
0.8347273380848279,Good,F,SI1,61.3,56.0,3023,5.78,5.84,3.56
1.2652912347374443,Very Good,G,SI2,61.9,58.0,4675,6.55,6.57,4.06
1.2734034274338026,Premium,G,SI2,60.0,61.0,4518,6.78,6.71,4.05
0.3822669913203787,Ideal,I,VS2,62.7,59.0,648,4.58,4.54,2.86
0.8540742628901287,Ideal,E,SI2,57.9,56.0,2308,5.93,5.85,3.41
0.2697290274886822,Good,F,VVS1,64.8,57.0,492,3.9,3.94,2.54
0.8914700324600281,Good,F,VS1,61.2,56.0,3860,5.98,6.01,3.67
1.2389782442615223,Good,D,SI2,59.2,63.0,4322,6.71,6.67,3.96
0.4696757432221177,Premium,D,VS2,59.3,58.0,850,4.8,4.85,2.86
1.2279772957555588,Ideal,F,SI2,62.0,56.0,5077,6.51,6.55,4.09
0.4490112548164212,Good,G,VS1,62.7,54.0,984,4.83,4.8,3.02
0.4311962174482008,Good,E,VS2,62.3,54.0,875,4.74,4.8,2.97
0.30914729553332126,Premium,E,VS2,62.1,56.0,580,4.13,4.11,2.56
0.3482344172945598,Good,I,SI1,61.9,57.0,422,4.29,4.31,2.66
1.8401233338741885,Premium,F,VS2,61.5,58.0,14071,7.34,7.36,4.52
0.7885897068472878,Premium,H,VS2,62.8,56.0,2531,5.75,5.68,3.59
1.2027884527493047,Premium,D,SI2,63.2,57.0,4628,6.24,6.32,3.97
1.098738650867187,Good,G,SI1,62.7,58.0,3774,6.13,6.08,3.83
0.9234809587015916,Good,E,SI2,63.1,58.0,2966,6.02,6.0,3.79
1.677038665045152,Good,J,VS2,62.0,59.0,7758,7.28,7.31,4.52
1.4073595613782246,Premium,H,SI2,62.6,56.0,5624,6.84,6.77,4.26
0.3205092079029264,Premium,D,VVS2,61.4,56.0,769,4.15,4.12,2.54
1.8629300266537983,Premium,F,VS1,60.5,56.0,17949,7.52,7.49,4.54
0.3732886554241333,Premium,E,IF,62.2,56.0,1254,4.52,4.51,2.81
0.38465016732618645,Good,E,SI1,62.7,58.0,471,4.32,4.35,2.72
0.4868428320992275,Premium,F,SI2,61.7,54.0,626,4.85,4.87,3.0
0.47924078333153913,Good,G,VVS1,62.1,55.0,1230,4.79,4.74,2.96
0.341646174826544,Very Good,G,SI1,62.2,55.0,593,4.38,4.36,2.72
0.631561448796745,Very Good,E,VS2,62.5,58.0,1653,5.13,5.18,3.22
1.0881410804282667,Good,F,SI2,62.6,60.0,4497,6.37,6.35,3.98
0.3313412664340542,Very Good,D,VS1,62.2,58.0,742,4.25,4.27,2.65
0.4108576480386479,Good,E,SI2,62.4,59.0,477,4.42,4.46,2.77
0.7866861747023774,Premium,F,SI1,61.5,56.0,2610,5.69,5.76,3.52
0.6102488015122356,Premium,E,VS2,62.0,58.0,1559,5.07,5.09,3.15
0.315439463943673,Good,E,VS2,60.7,59.0,658,4.3,4.33,2.62
1.3784213979917967,Premium,G,VS2,62.2,54.0,6774,6.65,6.62,4.13
1.69389918989694,Premium,J,VS2,61.5,56.0,8203,7.37,7.4,4.54
0.8384595022606499,Ideal,E,VS1,60.4,56.0,3238,5.8,5.85,3.52
0.8154437082330752,Good,J,VS1,62.9,57.0,2300,5.74,5.81,3.63
1.18879205958534,Ideal,H,SI2,62.6,56.0,4719,6.58,6.65,4.14
1.826866514762508,Premium,G,VS1,62.3,58.0,17041,7.61,7.65,4.75
1.2215753256905169,Good,E,SI2,60.6,61.0,4390,6.44,6.39,3.89
